id,name,date,time,weekday,start_datetime_local,city,location,locations,time_bucket,company,primary_host,cohosts,all_hosts,host_keys,invite_only,sponsor_tier,event_url,partiful_id,source_url
4284,Commercializing Defense Tech,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,HAUS,HAUS,Stonegardens Advisory,HAUS; Stonegardens Advisory,haus; stonegardens-advisory,True,,,,https://www.tech-week.com/calendar/nyc
4323,Scale Beirut ' 26: Where Capital meets Impact,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Flatiron,Flatiron,Evening,American University of Beirut,American University of Beirut,Impersonas,American University of Beirut; Impersonas,american-university-of-beirut; impersonas,False,,https://partiful.com/e/QFh0wlbI4noTRw7AsP5S,QFh0wlbI4noTRw7AsP5S,https://www.tech-week.com/calendar/nyc
4336,Off the Record: Legal Pitfalls for Early-Stage Tech Companies,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Elego Law LLP,Elego Law LLP,,Elego Law LLP,elego-law-llp,False,,https://partiful.com/e/ATAgKaVGiLrGqmDwKm91,ATAgKaVGiLrGqmDwKm91,https://www.tech-week.com/calendar/nyc
4337,The Startup Salon: An Executive Gathering Hosted by Elevare Law,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Tribeca,Tribeca,Evening,Elevare Law,Elevare Law,,Elevare Law,elevare-law,True,,,,https://www.tech-week.com/calendar/nyc
4355,The Compounding Loft: Return on Intelligence Deployed,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,CovQ by 8W8,CovQ by 8W8,,CovQ by 8W8,covq-by-8w8,False,,https://partiful.com/e/q2bahuz7xsdgwd4VJpEU,q2bahuz7xsdgwd4VJpEU,https://www.tech-week.com/calendar/nyc
4388,The Principal Club [Hosted by Rho x Draper],2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,East Village,East Village,Evening,Rho,Rho,Draper,Rho; Draper,rho; draper,False,,https://partiful.com/e/rlRAQPlPid3iy9JOVTRs,rlRAQPlPid3iy9JOVTRs,https://www.tech-week.com/calendar/nyc
4395,Building at the Top: Leadership Lessons from Female Leaders in Tech,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Brooklyn,Brooklyn,Evening,Topline Pro,Topline Pro,,Topline Pro,topline-pro,False,,https://partiful.com/e/NJNZyUqjxcUsyY9CYu1z,NJNZyUqjxcUsyY9CYu1z,https://www.tech-week.com/calendar/nyc
4414,"Data, UX & Drinks",2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Union Square,Union Square,Evening,Stellans.io,STELLANS.io,,STELLANS.io,stellans-io,False,,https://partiful.com/e/23VS8cRnOrDwuiUxCajT,23VS8cRnOrDwuiUxCajT,https://www.tech-week.com/calendar/nyc
4429,Consumer Happy Hour: Mayer Brown x Lerer Hippeau x Imaginary Ventures,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Mayer Brown LLP,Mayer Brown LLP,Lerer Hippeau; Imaginary Ventures,Mayer Brown LLP; Lerer Hippeau; Imaginary Ventures,mayer-brown-llp; lerer-hippeau; imaginary-ventures,False,,https://partiful.com/e/8Ebmn6EyMiu19uevP7x4,8Ebmn6EyMiu19uevP7x4,https://www.tech-week.com/calendar/nyc
4470,BGDE X STEMXUS Open House,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Brooklyn,Brooklyn,Evening,Black Girls Do Engineer Corporation,Black Girls Do Engineer Corporation,,Black Girls Do Engineer Corporation,black-girls-do-engineer-corporation,False,,https://partiful.com/e/X1IMmy3aSHWtcbjmQwoP,X1IMmy3aSHWtcbjmQwoP,https://www.tech-week.com/calendar/nyc
4473,Taco Tuesday: NYC Founders & Investors,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Bling Capital,Bling Capital,Banc of California; BBGV; Correlation Ventures,Bling Capital; Banc of California; BBGV; Correlation Ventures,bling-capital; banc-of-california; bbgv; correlation-ventures,False,,https://partiful.com/e/oVgbqOhaodqmoNga1UNO,oVgbqOhaodqmoNga1UNO,https://www.tech-week.com/calendar/nyc
4482,Fashion Tech: Loyalty in the AI Age,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Lower East Side,Lower East Side,Evening,Tote,Tote,Beni; Arête Studios,Tote; Beni; Arête Studios,tote; beni; arete-studios,False,,https://partiful.com/e/Farh8WvzHqQZzPCekOTD,Farh8WvzHqQZzPCekOTD,https://www.tech-week.com/calendar/nyc
4487,Fashion Tech Pitch Practice,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Hudson Yards,Hudson Yards,Evening,The Pattern Maker,The Pattern Maker,,The Pattern Maker,the-pattern-maker,False,,https://partiful.com/e/879TRtQv5hiyNbvqtea6,879TRtQv5hiyNbvqtea6,https://www.tech-week.com/calendar/nyc
4492,LatAm & Latinos in Fintech,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Flatiron,Flatiron,Evening,Pygma,Pygma,,Pygma,pygma,False,,https://partiful.com/e/3dsSQ4jlafwg2QjIMXW3,3dsSQ4jlafwg2QjIMXW3,https://www.tech-week.com/calendar/nyc
4577,Master VC Empanadas,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Central Park,Central Park,Evening,Lazo Fintech Inc,Lazo Fintech Inc,,Lazo Fintech Inc,lazo-fintech-inc,False,,https://partiful.com/e/EvKdVS3RCeqXCOdLL0Ao,EvKdVS3RCeqXCOdLL0Ao,https://www.tech-week.com/calendar/nyc
4580,Bowling for Consumer Founders,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Chelsea,Chelsea,Evening,Fun Meets,Fun Meets,,Fun Meets,fun-meets,True,,,,https://www.tech-week.com/calendar/nyc
4581,"Founder to Founder: AI, Ops, and Scaling in 2026",2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Financial District,Financial District,Evening,Founders Network,Founders Network,,Founders Network,founders-network,False,,https://partiful.com/e/ybvORH8ClAGkGeJpEgRd,ybvORH8ClAGkGeJpEgRd,https://www.tech-week.com/calendar/nyc
4775,🍴The Founders Table by Deel x Puzzle x Attivo,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Deel,Deel,Attivo Partners; Puzzle.io,Deel; Attivo Partners; Puzzle.io,deel; attivo-partners; puzzle-io,False,gold,https://partiful.com/e/aitjrOoW2OBXSa7CtKhG,aitjrOoW2OBXSa7CtKhG,https://www.tech-week.com/calendar/nyc
4833,Build Smarter: What AI Actually Changes for Product Teams,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Infinum,Infinum,,Infinum,infinum,True,,,,https://www.tech-week.com/calendar/nyc
4887,Czech Startup Pitch Night,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Upper East Side,Upper East Side,Evening,SOSA,SOSA,CzechInvest,SOSA; CzechInvest,sosa; czechinvest,False,,https://partiful.com/e/IH22sDeYHvtbUndCPacu,IH22sDeYHvtbUndCPacu,https://www.tech-week.com/calendar/nyc
4946,Lessons from People Who Have Sat on Both Sides of the Table.,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Boxsy Inc.,Boxsy Inc.,Baylane Capital,Boxsy Inc.; Baylane Capital,boxsy-inc; baylane-capital,False,,https://partiful.com/e/eZyYOASnhlTpvJNfDXKu,eZyYOASnhlTpvJNfDXKu,https://www.tech-week.com/calendar/nyc
5045,How We Build with Agents,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Meatpacking District,Meatpacking District,Evening,Betaworks,Betaworks,,Betaworks,betaworks,False,,https://partiful.com/e/J6blMPb7wLXWeNTeuJCN,J6blMPb7wLXWeNTeuJCN,https://www.tech-week.com/calendar/nyc
5060,Your Lifestyle is Your Longevity @ The Maze Sober Social Club with ionava & Yunara Life,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Nomad,Nomad,Evening,ionava,ionava,Yunara Life; The Maze NYC,ionava; Yunara Life; The Maze NYC,ionava; yunara-life; the-maze-nyc,False,,https://partiful.com/e/jXbuPWhpQ1NlFBhNozAD,jXbuPWhpQ1NlFBhNozAD,https://www.tech-week.com/calendar/nyc
5249,"Close the Laptop, Validate in Person (Sponsored by BMO)",2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Gramercy Park,Gramercy Park,Evening,Startup Baddie,Startup Baddie,Social Company of Soho,Startup Baddie; Social Company of Soho,startup-baddie; social-company-of-soho,False,,https://partiful.com/e/oS8dmcPrh1qCmoXJmag0,oS8dmcPrh1qCmoXJmag0,https://www.tech-week.com/calendar/nyc
5304,Orbitour AI x XGRIDS: How Spatial AI Sells Real Estate and Engages Museum Audiences,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Union Square,Union Square,Evening,WanderLens Lab,WanderLens Lab,XGRIDS,WanderLens Lab; XGRIDS,wanderlens-lab; xgrids,False,,https://partiful.com/e/TGzSQYaHYTCxI1gx0M4h,TGzSQYaHYTCxI1gx0M4h,https://www.tech-week.com/calendar/nyc
5319,Financial Services for Agentic Networks,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Financial District,Financial District,Evening,Foundation for Agentic Networks,Foundation for Agentic Networks,,Foundation for Agentic Networks,foundation-for-agentic-networks,False,,https://partiful.com/e/qnkligFsuaxam07X1BEC,qnkligFsuaxam07X1BEC,https://www.tech-week.com/calendar/nyc
5349,Jetzy presents: The Future of Travel - Meet Investors and Founders,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Jetzy,Jetzy,,Jetzy,jetzy,False,,https://partiful.com/e/vMgh1HOU0xqBmBJdxwCI,vMgh1HOU0xqBmBJdxwCI,https://www.tech-week.com/calendar/nyc
5437,Enterprise AI Happy Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Credal,Credal,,Credal,credal,False,,https://partiful.com/e/FSzOO6xPn11iqxVdtQ9j,FSzOO6xPn11iqxVdtQ9j,https://www.tech-week.com/calendar/nyc
5474,Growth Mixer,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Rubicon Bridge Ltd,Rubicon Bridge Ltd,,Rubicon Bridge Ltd,rubicon-bridge-ltd,True,,,,https://www.tech-week.com/calendar/nyc
5517,AI in Finance: From Reporting to Real-Time Decision Making,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Bereisheet Tech,Bereisheet Tech,,Bereisheet Tech,bereisheet-tech,True,,,,https://www.tech-week.com/calendar/nyc
5600,Prompting Prejudice: How AI Learns — and Unlearns — Hate,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Tech Tribe,Tech Tribe,ADL; Vine Ventures,Tech Tribe; ADL; Vine Ventures,tech-tribe; adl; vine-ventures,False,,https://partiful.com/e/H1GptQxbn6AogOW5ciCD,H1GptQxbn6AogOW5ciCD,https://www.tech-week.com/calendar/nyc
5604,Founding GPs VC Omakase,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Unicorner,Unicorner,Mercury; Sydecar,Unicorner; Mercury; Sydecar,unicorner; mercury; sydecar,False,,https://partiful.com/e/iYgTSYfpMkHDhXgcofCb,iYgTSYfpMkHDhXgcofCb,https://www.tech-week.com/calendar/nyc
5626,Founding GPs VC Omakase,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Unicorner,Unicorner,Mercury; Sydecar,Unicorner; Mercury; Sydecar,unicorner; mercury; sydecar,False,,https://partiful.com/e/iYgTSYfpMkHDhXgcofCb,iYgTSYfpMkHDhXgcofCb,https://www.tech-week.com/calendar/nyc
5668,Tech Week & Pride Month Kickoff Event hosted by J.P. Morgan,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,West Village,West Village,Evening,JPMorgan,JPMorgan,,JPMorgan,jpmorgan,False,,https://partiful.com/e/B8dMAYmTTQKX7Oq3FUVy,B8dMAYmTTQKX7Oq3FUVy,https://www.tech-week.com/calendar/nyc
5899,NY Tech Week Volleyball,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Brooklyn,Brooklyn,Evening,mobius,mobius,,mobius,mobius,False,,https://partiful.com/e/4rtcBM1p9koZrSoVzmUV,4rtcBM1p9koZrSoVzmUV,https://www.tech-week.com/calendar/nyc
5906,Cybersecurity Happy Hour by Dashlane,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Union Square,Union Square,Evening,Dashlane,Dashlane,,Dashlane,dashlane,False,,https://partiful.com/e/ploDSsK5Pxj3iKdDAQk3,ploDSsK5Pxj3iKdDAQk3,https://www.tech-week.com/calendar/nyc
5925,Build for the Agent Era - Cloudflare + Shopify,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Cloudflare,Cloudflare,Shopify,Cloudflare; Shopify,cloudflare; shopify,False,gold,https://partiful.com/e/jytNb4IdG0HxwJnqDSgf,jytNb4IdG0HxwJnqDSgf,https://www.tech-week.com/calendar/nyc
5933,General Intuition & Activant Happy Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Activant Capital,Activant Capital,General Intuition,Activant Capital; General Intuition,activant-capital; general-intuition,False,,https://partiful.com/e/tslF51t2KyLfnbfb3Rz8,tslF51t2KyLfnbfb3Rz8,https://www.tech-week.com/calendar/nyc
5936,Absinthe & AI,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Nomad,Nomad,Evening,Rehearsals,Rehearsals,Hume,Rehearsals; Hume,rehearsals; hume,False,,https://partiful.com/e/Bc7dJv7aMLLlEaaRXWrq,Bc7dJv7aMLLlEaaRXWrq,https://www.tech-week.com/calendar/nyc
5945,BIPOC Founders & Funders - hosted by Black Tech Meetup,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Flatiron,Flatiron,Evening,Black Tech Meetup,BlackTech Meetup,,BlackTech Meetup,black-tech-meetup,False,,https://partiful.com/e/Q3VLiAG6mCn8DExuxzNF,Q3VLiAG6mCn8DExuxzNF,https://www.tech-week.com/calendar/nyc
5946,"Vibe Code Live: Build, Learn, Repeat",2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,WiMLDS,WiMLDS,NYAI; Brainstation,WiMLDS; NYAI; Brainstation,wimlds; nyai; brainstation,False,,https://partiful.com/e/QEtLHa6f52i11Y37wyfb,QEtLHa6f52i11Y37wyfb,https://www.tech-week.com/calendar/nyc
5948,The Convergence: New York,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Financial District,Financial District,Evening,1985 Capital,1985 Capital,,1985 Capital,1985-capital,False,,https://partiful.com/e/oAa83UPQN9OaHE8Pvaya,oAa83UPQN9OaHE8Pvaya,https://www.tech-week.com/calendar/nyc
5949,"""Safeguarding AI"" Happy Hour + Panel",2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Cinder,Cinder,,Cinder,cinder,True,,,,https://www.tech-week.com/calendar/nyc
6220,speedrun Insiders VIP Dinner,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,a16z speedrun,a16z speedrun,Datadog; Replit,a16z speedrun; Datadog; Replit,a16z-speedrun; datadog; replit,False,,https://partiful.com/e/CKP1QMCbZPFuWHlNo6y0,CKP1QMCbZPFuWHlNo6y0,https://www.tech-week.com/calendar/nyc
6232,NYC Tech Week- The New Era of Business Productivity Tools,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Second Axis,second axis,,second axis,second-axis,False,,https://partiful.com/e/lcmXSFhnXlltkqQjyLuW,lcmXSFhnXlltkqQjyLuW,https://www.tech-week.com/calendar/nyc
6238,Tee Up @ Tech Week,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Flatiron,Flatiron,Evening,Fenwick,Fenwick,,Fenwick,fenwick,False,platinum,https://partiful.com/e/J1qAJhBHWovK4IzOxEgh,J1qAJhBHWovK4IzOxEgh,https://www.tech-week.com/calendar/nyc
6363,ARR You Kidding Me: A Comedy Night for Finance Pros,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Rillet,Rillet,,Rillet,rillet,False,,https://partiful.com/e/6kXnEpDS0MeuoqEZAmY2,6kXnEpDS0MeuoqEZAmY2,https://www.tech-week.com/calendar/nyc
6404,NYC RegTech and Compliance Happy Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Surveill,Surveill,,Surveill,surveill,False,,https://partiful.com/e/AKJAMb5YYWnLz8lFb5xl,AKJAMb5YYWnLz8lFb5xl,https://www.tech-week.com/calendar/nyc
6407,Beauty E-commerce Leaders Dinner,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Flatiron,Flatiron,Evening,MaquillAR Studio,MaquillAR Studio,,MaquillAR Studio,maquillar-studio,False,,https://partiful.com/e/CQLd4GquFqdpcKGVCyUE,CQLd4GquFqdpcKGVCyUE,https://www.tech-week.com/calendar/nyc
6433,"""Unlocking the Youth Market with Age-Aware Design"" Roundtable / Workshop",2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Vys,Vys,,Vys,vys,False,,https://partiful.com/e/TyWioDVBdTPLR3y80ZtJ,TyWioDVBdTPLR3y80ZtJ,https://www.tech-week.com/calendar/nyc
6483,Next-Gen Social Content: AI Video Screening & Deep Dive,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,MartiniArt,MartiniArt,,MartiniArt,martiniart,False,,https://partiful.com/e/lEuafK4T1kCkkgdRotjO,lEuafK4T1kCkkgdRotjO,https://www.tech-week.com/calendar/nyc
6509,Hitlab NYC Tech Week Cocktail Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Healthcare Innovation and Technology Lab,Healthcare Innovation and Technology Lab,,Healthcare Innovation and Technology Lab,healthcare-innovation-and-technology-lab,True,,,,https://www.tech-week.com/calendar/nyc
6512,a16z New Media Happy Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Financial District,Financial District,Evening,Andreessen Horowitz,Andreessen Horowitz,,Andreessen Horowitz,andreessen-horowitz,False,,https://partiful.com/e/h0NJIDOs2n2VBcznvikl,h0NJIDOs2n2VBcznvikl,https://www.tech-week.com/calendar/nyc
6576,Swiss Innovation @ NY Tech Week 2026,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,East Village,East Village,Evening,Swissnex,Swissnex,,Swissnex,swissnex,False,,https://partiful.com/e/obCSrtSObg9mVne5kl4D,obCSrtSObg9mVne5kl4D,https://www.tech-week.com/calendar/nyc
6629,Founders x Investors AI Toolkit & Happy Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Hatsu,Hatsu,,Hatsu,hatsu,False,,https://partiful.com/e/Vs2eC7nERtgF0PgNWfUo,Vs2eC7nERtgF0PgNWfUo,https://www.tech-week.com/calendar/nyc
6818,AI Search: The 500-foot view,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Modus Digital,Modus Digital,Semrush,Modus Digital; Semrush,modus-digital; semrush,False,,https://partiful.com/e/HuAdcwZ2YjmPZobp316y,HuAdcwZ2YjmPZobp316y,https://www.tech-week.com/calendar/nyc
109,Beta Testers: Climb Night,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Brooklyn,Brooklyn,Evening,Fonzi AI,Fonzi AI,,Fonzi AI,fonzi-ai,False,,https://partiful.com/e/HztTBkljuVuYhH6Bm3P8,HztTBkljuVuYhH6Bm3P8,https://www.tech-week.com/calendar/nyc
120,Summer Happy Hour Mixer,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Midtown,Midtown,Evening,United Women in Business Foundation,United Women in Business Foundation,,United Women in Business Foundation,united-women-in-business-foundation,False,,https://partiful.com/e/u7hEfXqivicjdtYs1gWX,u7hEfXqivicjdtYs1gWX,https://www.tech-week.com/calendar/nyc
4038,Women in Tech Leadership Happy Hour/Networking (Invite Only),2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Chelsea,Chelsea,Evening,Products by Women,Products by Women,Geeks & Experts,Products by Women; Geeks & Experts,products-by-women; geeks-experts,False,,https://partiful.com/e/Ku3dnK0jFElueDqn5oba,Ku3dnK0jFElueDqn5oba,https://www.tech-week.com/calendar/nyc
4134,Private AI x Private Equity and Fund Operators Dinner ft. MD at Insights Partners ($90B+ AUM),2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Midtown,Midtown,Evening,Supermomos,Supermomos,,Supermomos,supermomos,False,,https://partiful.com/e/qxjNrusOA1hYxqATXnsn,qxjNrusOA1hYxqATXnsn,https://www.tech-week.com/calendar/nyc
4135,"Moving Fast, Building to Last",2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,SoHo,SoHo,Evening,UBS,UBS,Anorak Ventures,UBS; Anorak Ventures,ubs; anorak-ventures,True,,,,https://www.tech-week.com/calendar/nyc
4357,Building Biotech in NYC,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Midtown,Midtown,Evening,Fish & Richardson PC,Fish & Richardson PC,C10 Labs; Biolabs @ NYU Langone,Fish & Richardson PC; C10 Labs; Biolabs @ NYU Langone,fish-richardson-pc; c10-labs; biolabs-nyu-langone,False,,https://partiful.com/e/cBBgd3lO8pAgz6xYp3fi,cBBgd3lO8pAgz6xYp3fi,https://www.tech-week.com/calendar/nyc
4392,Product Design AI Fireside Chat + Happy Hour,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Flatiron,Flatiron,Evening,Noon Design,Noon Design,,Noon Design,noon-design,False,,https://partiful.com/e/wOTuzhuJUWQd4TTOkNjI,wOTuzhuJUWQd4TTOkNjI,https://www.tech-week.com/calendar/nyc
4550,The Relationship Layer of Capital,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Flatiron,Flatiron,Evening,Finta,Finta,,Finta,finta,False,,https://partiful.com/e/7Vqi83f78jnzCQpxqes7,7Vqi83f78jnzCQpxqes7,https://www.tech-week.com/calendar/nyc
4592,How Healthtech Teams are Integrating AI into Live Products,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Midtown,Midtown,Evening,Scalpels & Spreadsheets,Scalpels & Spreadsheets,,Scalpels & Spreadsheets,scalpels-spreadsheets,False,,https://partiful.com/e/jq64SoV8gJEjCLMEPKrh,jq64SoV8gJEjCLMEPKrh,https://www.tech-week.com/calendar/nyc
4668,Harvard & MIT Founder Mixer [Hosted by Rho x Link Ventures],2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,East Village,East Village,Evening,Rho,Rho,Link Ventures,Rho; Link Ventures,rho; link-ventures,True,,,,https://www.tech-week.com/calendar/nyc
4781,The AI Economy and the New Human Performance Benchmark,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Union Square,Union Square,Evening,Atlas Primer,Atlas Primer,,Atlas Primer,atlas-primer,False,,https://partiful.com/e/I8n2nZDvvQZvMcpwPZWx,I8n2nZDvvQZvMcpwPZWx,https://www.tech-week.com/calendar/nyc
4944,Tech & Tranquility,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Chelsea,Chelsea,Evening,Practice with Paola,Practice with Paola,Deloitte,Practice with Paola; Deloitte,practice-with-paola; deloitte,False,,https://partiful.com/e/TPCmxLhGC9iLmCdOVNKQ,TPCmxLhGC9iLmCdOVNKQ,https://www.tech-week.com/calendar/nyc
5055,Women VC Dinner,2026-06-02,18:30:00,Tuesday,2026-06-02 18:30,New York City,Flatiron,Flatiron,Evening,Yorkseed,Yorkseed,Ugly Talk,Yorkseed; Ugly Talk,yorkseed; ugly-talk,False,,https://partiful.com/e/uikRyS2dekXcz1wNKKzy,uikRyS2dekXcz1wNKKzy,https://www.tech-week.com/calendar/nyc
